Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
20129,IN-2026-000129,09-05-2025,11-05-2025,First Class,CUST-1015,Customer 1382,Consumer,India,Hyderabad,Karnataka,West,PROD-490,Technology,Accessories,Product 578,7411.91,18,5831.86,nan,COD,,
20130,IN-2026-000130,10-05-2025,12-05-2025,First Class,CUST-906,Customer 426,Home Office,India,Hyderabad,Tamil Nadu,South,PROD-364,Technology,Binders,Product 298,8027.91,6,792.7,nan,Net Banking,,
20131,IN-2026-000131,11-05-2025,13-05-2025,First Class,CUST-485,Customer 769,Home Office,India,Kolkata,Maharashtra,East,PROD-297,Technology,Chairs,Product 424,9423.08,1,5789.13,Yes,Net Banking,,
20132,IN-2026-000132,12-05-2025,14-05-2025,First Class,CUST-594,Customer 1472,Home Office,India,Delhi,Delhi,Central,PROD-624,Technology,Phones,Product 279,14879.22,15,-911.9,nan,Cards,,
20133,IN-2026-000133,13-05-2025,15-05-2025,Standard Class,CUST-715,Customer 935,Consumer,India,Bengaluru,Karnataka,Central,PROD-200,Technology,Storage,Product 325,24495.76,13,3593.76,nan,Online,,
20134,IN-2026-000134,14-05-2025,16-05-2025,First Class,CUST-62,Customer 63,Corporate,India,Mumbai,Telangana,Central,PROD-48,Technology,Binders,Product 510,8127.26,19,2556.2,nan,Cards,,
20135,IN-2026-000135,15-05-2025,17-05-2025,Same Day,CUST-1089,Customer 536,Corporate,India,Kolkata,Karnataka,Central,PROD-399,Office Supplies,Phones,Product 156,23561.23,13,590.24,nan,COD,,
20136,IN-2026-000136,16-05-2025,18-05-2025,Second Class,CUST-150,Customer 580,Consumer,India,Mumbai,Karnataka,West,PROD-595,Office Supplies,Binders,Product 607,5327.38,18,3694.35,nan,COD,,
20137,IN-2026-000137,17-05-2025,19-05-2025,First Class,CUST-688,Customer 415,Home Office,India,Mumbai,West Bengal,North,PROD-107,Technology,Binders,Product 756,3045.71,3,-1630.12,nan,Online,,
20138,IN-2026-000138,18-05-2025,20-05-2025,Standard Class,CUST-982,Customer 362,Corporate,India,Bengaluru,West Bengal,Central,PROD-787,Technology,Chairs,Product 779,13419.82,4,6421.15,nan,Online,,
20139,IN-2026-000139,19-05-2025,21-05-2025,Second Class,CUST-121,Customer 755,Home Office,India,Delhi,Karnataka,West,PROD-538,Furniture,Storage,Product 138,24417.9,13,5177.22,nan,COD,,
20140,IN-2026-000140,20-05-2025,22-05-2025,Second Class,CUST-1493,Customer 566,Consumer,India,Hyderabad,Delhi,East,PROD-747,Office Supplies,Phones,Product 329,12250.38,15,156.71,nan,Cards,,
20141,IN-2026-000141,21-05-2025,23-05-2025,Same Day,CUST-566,Customer 442,Corporate,India,Chennai,Telangana,North,PROD-376,Furniture,Storage,Product 212,20047.9,8,3381.67,nan,Cards,,
20142,IN-2026-000142,22-05-2025,24-05-2025,Standard Class,CUST-24,Customer 620,Consumer,India,Chennai,Telangana,Central,PROD-99,Technology,Binders,Product 508,11945.52,9,6923.86,nan,Cards,,
20143,IN-2026-000143,23-05-2025,25-05-2025,Second Class,CUST-988,Customer 516,Home Office,India,Kolkata,West Bengal,Central,PROD-142,Office Supplies,Storage,Product 260,21287.54,8,1645.35,nan,Net Banking,,
20144,IN-2026-000144,24-05-2025,26-05-2025,Second Class,CUST-836,Customer 343,Corporate,India,Chennai,West Bengal,Central,PROD-401,Office Supplies,Accessories,Product 316,20365.33,1,996.76,nan,Net Banking,,
20145,IN-2026-000145,25-05-2025,27-05-2025,Same Day,CUST-960,Customer 679,Consumer,India,Bengaluru,Tamil Nadu,North,PROD-471,Technology,Chairs,Product 111,17233.26,17,5788.42,nan,Cards,,
20146,IN-2026-000146,26-05-2025,28-05-2025,Same Day,CUST-1126,Customer 1413,Consumer,India,Bengaluru,Delhi,Central,PROD-587,Technology,Accessories,Product 448,15481.41,18,-2986.95,nan,UPI,,
20147,IN-2026-000147,27-05-2025,29-05-2025,Standard Class,CUST-713,Customer 759,Corporate,India,Pune,Maharashtra,East,PROD-636,Furniture,Storage,Product 429,13074.03,19,4550.11,nan,Net Banking,,
20148,IN-2026-000148,28-05-2025,30-05-2025,Standard Class,CUST-1240,Customer 896,Consumer,India,Chennai,Telangana,North,PROD-610,Technology,Binders,Product 441,23929.78,10,-626.13,nan,Cards,,
20149,IN-2026-000149,29-05-2025,31-05-2025,Same Day,CUST-555,Customer 1476,Consumer,India,Mumbai,Tamil Nadu,West,PROD-471,Furniture,Tables,Product 273,14045.15,4,4636.72,nan,Online,,
20150,IN-2026-000150,30-05-2025,01-06-2025,Standard Class,CUST-818,Customer 920,Home Office,India,Hyderabad,Karnataka,West,PROD-15,Office Supplies,Phones,Product 604,8594.17,8,1816.91,nan,Cards,,
20151,IN-2026-000151,31-05-2025,02-06-2025,Same Day,CUST-238,Customer 335,Home Office,India,Pune,Karnataka,East,PROD-424,Office Supplies,Accessories,Product 486,22084.87,13,-2776.75,nan,Net Banking,,
20152,IN-2026-000152,01-06-2025,03-06-2025,Second Class,CUST-930,Customer 598,Corporate,India,Mumbai,Telangana,North,PROD-655,Furniture,Storage,Product 142,16585.86,4,6616.86,nan,Online,,
20153,IN-2026-000153,02-06-2025,04-06-2025,Same Day,CUST-393,Customer 732,Home Office,India,Chennai,Karnataka,West,PROD-678,Furniture,Storage,Product 294,14064.78,3,3011.94,nan,Cards,,
20154,IN-2026-000154,03-06-2025,05-06-2025,Second Class,CUST-1045,Customer 712,Corporate,India,Chennai,Delhi,East,PROD-667,Technology,Storage,Product 528,17133.72,19,449.61,nan,Net Banking,,
20155,IN-2026-000155,04-06-2025,06-06-2025,Second Class,CUST-1201,Customer 225,Consumer,India,Mumbai,West Bengal,East,PROD-9,Technology,Tables,Product 94,8884.58,1,4737.18,nan,Cards,,
20156,IN-2026-000156,05-06-2025,07-06-2025,First Class,CUST-1288,Customer 159,Home Office,India,Delhi,Karnataka,East,PROD-348,Technology,Phones,Product 282,10666.11,12,2455.35,nan,COD,,
20157,IN-2026-000157,06-06-2025,08-06-2025,Standard Class,CUST-1393,Customer 525,Consumer,India,Pune,Maharashtra,East,PROD-493,Furniture,Chairs,Product 698,5090.97,3,-2615.57,nan,Net Banking,,
20158,IN-2026-000158,07-06-2025,09-06-2025,First Class,CUST-184,Customer 1371,Home Office,India,Hyderabad,Delhi,East,PROD-198,Office Supplies,Phones,Product 353,21411.77,1,4152.82,nan,Net Banking,,
20159,IN-2026-000159,08-06-2025,10-06-2025,First Class,CUST-207,Customer 1076,Corporate,India,Hyderabad,Karnataka,North,PROD-328,Furniture,Tables,Product 408,16723.4,13,7664.85,nan,Cards,,
20160,IN-2026-000160,09-06-2025,11-06-2025,Same Day,CUST-1389,Customer 1262,Consumer,India,Bengaluru,West Bengal,East,PROD-78,Technology,Phones,Product 545,20650.48,4,-558.23,Yes,Cards,,
20161,IN-2026-000161,10-06-2025,12-06-2025,Same Day,CUST-571,Customer 262,Consumer,India,Chennai,Delhi,South,PROD-155,Office Supplies,Chairs,Product 258,8105.42,14,6492.19,Yes,COD,,
20162,IN-2026-000162,11-06-2025,13-06-2025,First Class,CUST-40,Customer 621,Home Office,India,Kolkata,Maharashtra,West,PROD-5,Office Supplies,Storage,Product 661,24887.07,16,3830.94,nan,Cards,,
20163,IN-2026-000163,12-06-2025,14-06-2025,Second Class,CUST-431,Customer 872,Home Office,India,Mumbai,Maharashtra,West,PROD-783,Technology,Binders,Product 14,9090.95,10,-2143.12,nan,UPI,,
20164,IN-2026-000164,13-06-2025,15-06-2025,Second Class,CUST-1254,Customer 652,Corporate,India,Hyderabad,Delhi,Central,PROD-687,Furniture,Binders,Product 378,9004.4,4,5029.72,nan,UPI,,
20165,IN-2026-000165,14-06-2025,16-06-2025,Second Class,CUST-533,Customer 625,Consumer,India,Delhi,Tamil Nadu,South,PROD-323,Office Supplies,Binders,Product 478,24025.73,19,1856.39,nan,COD,,
20166,IN-2026-000166,15-06-2025,17-06-2025,Same Day,CUST-116,Customer 540,Home Office,India,Delhi,Maharashtra,South,PROD-4,Furniture,Tables,Product 191,16462.86,8,5731.07,nan,COD,,
20167,IN-2026-000167,16-06-2025,18-06-2025,Second Class,CUST-1083,Customer 78,Home Office,India,Kolkata,Telangana,East,PROD-268,Furniture,Tables,Product 626,23352.7,15,3993.2,nan,Online,,
20168,IN-2026-000168,17-06-2025,19-06-2025,Standard Class,CUST-292,Customer 1285,Corporate,India,Delhi,Karnataka,East,PROD-347,Furniture,Tables,Product 64,15672.76,4,-2969.37,Yes,UPI,,
20169,IN-2026-000169,18-06-2025,20-06-2025,Second Class,CUST-529,Customer 1399,Corporate,India,Hyderabad,Tamil Nadu,South,PROD-136,Office Supplies,Chairs,Product 520,6350.25,4,-1610.73,nan,Net Banking,,
20170,IN-2026-000170,19-06-2025,21-06-2025,Standard Class,CUST-6,Customer 122,Home Office,India,Chennai,Delhi,South,PROD-529,Technology,Storage,Product 507,9920.73,13,876.84,nan,Net Banking,,
20171,IN-2026-000171,20-06-2025,22-06-2025,Standard Class,CUST-903,Customer 620,Corporate,India,Pune,Maharashtra,Central,PROD-798,Technology,Accessories,Product 630,21508.08,4,2300.4,nan,UPI,,
20172,IN-2026-000172,21-06-2025,23-06-2025,Standard Class,CUST-668,Customer 777,Consumer,India,Chennai,Karnataka,Central,PROD-675,Office Supplies,Storage,Product 166,12364.18,11,7253.4,nan,UPI,,
20173,IN-2026-000173,22-06-2025,24-06-2025,Same Day,CUST-1300,Customer 1176,Consumer,India,Hyderabad,Delhi,North,PROD-684,Office Supplies,Tables,Product 124,17797.25,12,6041.69,nan,Net Banking,,
20174,IN-2026-000174,23-06-2025,25-06-2025,First Class,CUST-502,Customer 1480,Corporate,India,Kolkata,Karnataka,South,PROD-664,Office Supplies,Binders,Product 464,4371.59,3,5817.77,nan,Cards,,
20175,IN-2026-000175,24-06-2025,26-06-2025,First Class,CUST-307,Customer 625,Home Office,India,Pune,Karnataka,East,PROD-56,Furniture,Accessories,Product 777,10144.27,7,2935.34,nan,UPI,,
20176,IN-2026-000176,25-06-2025,27-06-2025,Second Class,CUST-249,Customer 1123,Home Office,India,Pune,Karnataka,North,PROD-441,Technology,Chairs,Product 628,21026.57,4,-1978.5,nan,Online,,
20177,IN-2026-000177,26-06-2025,28-06-2025,First Class,CUST-301,Customer 1406,Corporate,India,Mumbai,Tamil Nadu,North,PROD-453,Technology,Storage,Product 169,23540.01,1,5203.88,nan,UPI,,
20178,IN-2026-000178,27-06-2025,29-06-2025,Standard Class,CUST-677,Customer 1245,Consumer,India,Mumbai,Telangana,North,PROD-81,Office Supplies,Phones,Product 326,8276.44,19,-2047.97,nan,Cards,,
20179,IN-2026-000179,28-06-2025,30-06-2025,Same Day,CUST-131,Customer 436,Corporate,India,Chennai,Telangana,West,PROD-118,Technology,Storage,Product 214,4521.18,1,-1994.08,nan,COD,,
20180,IN-2026-000180,29-06-2025,01-07-2025,First Class,CUST-604,Customer 1226,Consumer,India,Hyderabad,Delhi,West,PROD-452,Furniture,Phones,Product 624,829.67,16,-194.05,nan,Online,,
20181,IN-2026-000181,30-06-2025,02-07-2025,Same Day,CUST-1282,Customer 618,Corporate,India,Hyderabad,Tamil Nadu,South,PROD-572,Office Supplies,Chairs,Product 410,3402.77,8,7148.2,nan,Online,,
20182,IN-2026-000182,01-07-2025,03-07-2025,Standard Class,CUST-1151,Customer 27,Corporate,India,Pune,West Bengal,North,PROD-168,Technology,Phones,Product 350,20932.78,6,5249.11,Yes,UPI,,
20183,IN-2026-000183,02-07-2025,04-07-2025,Second Class,CUST-956,Customer 1138,Home Office,India,Delhi,West Bengal,East,PROD-387,Office Supplies,Storage,Product 5,11528.18,10,-2156.82,nan,Net Banking,,
20184,IN-2026-000184,03-07-2025,05-07-2025,First Class,CUST-1339,Customer 1253,Home Office,India,Mumbai,Maharashtra,Central,PROD-61,Technology,Chairs,Product 507,7467.63,18,7108.01,nan,Online,,
20185,IN-2026-000185,04-07-2025,06-07-2025,Second Class,CUST-1170,Customer 516,Home Office,India,Mumbai,Telangana,South,PROD-89,Technology,Chairs,Product 354,19447.59,13,5617.13,nan,Net Banking,,
20186,IN-2026-000186,05-07-2025,07-07-2025,Second Class,CUST-979,Customer 676,Consumer,India,Chennai,Telangana,East,PROD-464,Furniture,Phones,Product 32,19887.79,2,3640.07,Yes,UPI,,
20187,IN-2026-000187,06-07-2025,08-07-2025,Standard Class,CUST-1294,Customer 547,Home Office,India,Hyderabad,Karnataka,East,PROD-446,Furniture,Accessories,Product 157,9213.47,15,-1603.42,nan,UPI,,
20188,IN-2026-000188,07-07-2025,09-07-2025,Second Class,CUST-187,Customer 176,Consumer,India,Delhi,West Bengal,West,PROD-600,Furniture,Accessories,Product 581,22558.85,15,521.35,nan,Cards,,
20189,IN-2026-000189,08-07-2025,10-07-2025,Standard Class,CUST-1227,Customer 1492,Corporate,India,Kolkata,Tamil Nadu,West,PROD-728,Furniture,Storage,Product 599,11712.03,19,307.5,nan,Net Banking,,
20190,IN-2026-000190,09-07-2025,11-07-2025,Second Class,CUST-443,Customer 34,Home Office,India,Bengaluru,Telangana,North,PROD-152,Technology,Accessories,Product 395,6715.47,4,4040.52,nan,UPI,,
20191,IN-2026-000191,10-07-2025,12-07-2025,First Class,CUST-1099,Customer 833,Home Office,India,Hyderabad,Telangana,Central,PROD-273,Furniture,Phones,Product 606,22518.96,16,3466.57,nan,Online,,
20192,IN-2026-000192,11-07-2025,13-07-2025,First Class,CUST-1370,Customer 23,Corporate,India,Pune,Telangana,Central,PROD-684,Furniture,Tables,Product 590,4035.55,8,49.65,nan,Net Banking,,
20193,IN-2026-000193,12-07-2025,14-07-2025,First Class,CUST-744,Customer 1034,Consumer,India,Delhi,West Bengal,East,PROD-41,Office Supplies,Chairs,Product 492,24899.6,7,422.09,nan,Cards,,
20194,IN-2026-000194,13-07-2025,15-07-2025,Second Class,CUST-134,Customer 1351,Corporate,India,Kolkata,West Bengal,Central,PROD-662,Office Supplies,Chairs,Product 167,15427.99,13,2702.86,nan,COD,,
20195,IN-2026-000195,14-07-2025,16-07-2025,Same Day,CUST-555,Customer 965,Home Office,India,Kolkata,Karnataka,East,PROD-756,Furniture,Binders,Product 337,22904.85,11,6299.47,nan,Online,,
20196,IN-2026-000196,15-07-2025,17-07-2025,Standard Class,CUST-610,Customer 909,Corporate,India,Kolkata,Tamil Nadu,East,PROD-80,Office Supplies,Storage,Product 653,4676.19,5,-1611.52,nan,Cards,,
20197,IN-2026-000197,16-07-2025,18-07-2025,Second Class,CUST-1405,Customer 1242,Corporate,India,Delhi,Tamil Nadu,Central,PROD-114,Furniture,Accessories,Product 248,9880.5,5,4983.12,nan,UPI,,
20198,IN-2026-000198,17-07-2025,19-07-2025,Standard Class,CUST-1413,Customer 1461,Corporate,India,Bengaluru,West Bengal,North,PROD-547,Furniture,Storage,Product 528,21862.96,13,7952.42,nan,Net Banking,,
20199,IN-2026-000199,18-07-2025,20-07-2025,Second Class,CUST-853,Customer 1292,Corporate,India,Mumbai,Karnataka,South,PROD-380,Technology,Accessories,Product 662,20968.25,19,5247.06,nan,COD,,
20200,IN-2026-000200,19-07-2025,21-07-2025,Same Day,CUST-1426,Customer 347,Consumer,India,Chennai,Maharashtra,South,PROD-790,Furniture,Tables,Product 427,21828.32,5,1857.28,nan,UPI,,
20201,IN-2026-000201,20-07-2025,22-07-2025,Second Class,CUST-654,Customer 845,Home Office,India,Kolkata,Telangana,East,PROD-436,Furniture,Tables,Product 406,7191.36,11,5048.42,nan,Online,,
20202,IN-2026-000202,21-07-2025,23-07-2025,Same Day,CUST-617,Customer 1228,Consumer,India,Pune,West Bengal,South,PROD-524,Office Supplies,Phones,Product 150,15536.05,6,6467.55,nan,Cards,,
20203,IN-2026-000203,22-07-2025,24-07-2025,Second Class,CUST-1254,Customer 442,Home Office,India,Pune,West Bengal,South,PROD-190,Office Supplies,Accessories,Product 397,9892.56,5,5453.5,nan,COD,,
20204,IN-2026-000204,23-07-2025,25-07-2025,First Class,CUST-1001,Customer 1013,Consumer,India,Bengaluru,Delhi,West,PROD-260,Furniture,Tables,Product 34,8189.17,16,-2859.67,nan,Online,,
20205,IN-2026-000205,24-07-2025,26-07-2025,Second Class,CUST-784,Customer 35,Corporate,India,Kolkata,West Bengal,East,PROD-142,Furniture,Storage,Product 91,13123.16,14,-1553.57,nan,Cards,,
20206,IN-2026-000206,25-07-2025,27-07-2025,Second Class,CUST-685,Customer 1316,Corporate,India,Kolkata,Telangana,West,PROD-118,Office Supplies,Storage,Product 434,17947.56,10,-1821.43,nan,Online,,
20207,IN-2026-000207,26-07-2025,28-07-2025,Same Day,CUST-1058,Customer 921,Corporate,India,Pune,Delhi,North,PROD-91,Office Supplies,Accessories,Product 175,13083.32,10,-2649.91,nan,COD,,
20208,IN-2026-000208,27-07-2025,29-07-2025,Same Day,CUST-1130,Customer 1114,Corporate,India,Pune,Delhi,East,PROD-714,Furniture,Accessories,Product 278,5954.82,9,4859.75,nan,Cards,,
20209,IN-2026-000209,28-07-2025,30-07-2025,Second Class,CUST-736,Customer 1238,Home Office,India,Hyderabad,Maharashtra,West,PROD-56,Office Supplies,Phones,Product 289,20235.44,19,-58.89,nan,Cards,,
20210,IN-2026-000210,29-07-2025,31-07-2025,Same Day,CUST-48,Customer 328,Consumer,India,Delhi,West Bengal,North,PROD-413,Furniture,Binders,Product 379,24450.27,18,4941.52,nan,COD,,
20211,IN-2026-000211,30-07-2025,01-08-2025,Second Class,CUST-153,Customer 676,Home Office,India,Mumbai,Telangana,East,PROD-406,Technology,Accessories,Product 559,9231.25,2,4327.08,nan,Online,,
20212,IN-2026-000212,31-07-2025,02-08-2025,First Class,CUST-217,Customer 1288,Home Office,India,Pune,Tamil Nadu,South,PROD-45,Office Supplies,Accessories,Product 357,21269.01,16,2759.72,nan,UPI,,
20213,IN-2026-000213,01-08-2025,03-08-2025,Same Day,CUST-693,Customer 247,Home Office,India,Bengaluru,Tamil Nadu,West,PROD-673,Technology,Phones,Product 676,21630.6,7,-2343.14,Yes,COD,,
20214,IN-2026-000214,02-08-2025,04-08-2025,Second Class,CUST-921,Customer 1233,Consumer,India,Mumbai,Karnataka,Central,PROD-401,Technology,Tables,Product 386,6697.9,13,358.37,nan,Net Banking,,
20215,IN-2026-000215,03-08-2025,05-08-2025,First Class,CUST-1205,Customer 432,Consumer,India,Kolkata,West Bengal,South,PROD-102,Office Supplies,Binders,Product 794,17706.35,18,-2701.74,nan,Cards,,
20216,IN-2026-000216,04-08-2025,06-08-2025,Second Class,CUST-349,Customer 863,Corporate,India,Chennai,Delhi,Central,PROD-103,Technology,Tables,Product 799,23475.83,9,7010.22,Yes,Online,,
20217,IN-2026-000217,05-08-2025,07-08-2025,Standard Class,CUST-1180,Customer 765,Consumer,India,Kolkata,Maharashtra,West,PROD-560,Office Supplies,Accessories,Product 342,18561.43,9,394.97,nan,COD,,
20218,IN-2026-000218,06-08-2025,08-08-2025,Standard Class,CUST-999,Customer 1030,Home Office,India,Mumbai,Maharashtra,Central,PROD-496,Office Supplies,Accessories,Product 612,993.04,12,-1955.55,nan,Online,,
20219,IN-2026-000219,07-08-2025,09-08-2025,Second Class,CUST-78,Customer 1255,Home Office,India,Bengaluru,West Bengal,Central,PROD-330,Furniture,Phones,Product 363,15211.85,6,-2972.3,nan,Cards,,
20220,IN-2026-000220,08-08-2025,10-08-2025,Same Day,CUST-527,Customer 524,Corporate,India,Bengaluru,Tamil Nadu,Central,PROD-324,Office Supplies,Chairs,Product 700,19516.67,6,3726.64,nan,UPI,,
20221,IN-2026-000221,09-08-2025,11-08-2025,Standard Class,CUST-454,Customer 258,Home Office,India,Bengaluru,Telangana,South,PROD-29,Office Supplies,Accessories,Product 613,15548.88,12,3830.66,nan,Net Banking,,
20222,IN-2026-000222,10-08-2025,12-08-2025,Second Class,CUST-1330,Customer 634,Consumer,India,Chennai,West Bengal,East,PROD-26,Office Supplies,Phones,Product 271,961.31,4,7944.18,nan,COD,,
20223,IN-2026-000223,11-08-2025,13-08-2025,First Class,CUST-1381,Customer 918,Home Office,India,Bengaluru,Maharashtra,South,PROD-429,Technology,Chairs,Product 257,3224.18,13,174.7,nan,Online,,
20224,IN-2026-000224,12-08-2025,14-08-2025,Standard Class,CUST-1229,Customer 1125,Consumer,India,Pune,West Bengal,Central,PROD-291,Technology,Tables,Product 704,20090.15,5,-2488.22,nan,Cards,,
20225,IN-2026-000225,13-08-2025,15-08-2025,First Class,CUST-792,Customer 1130,Home Office,India,Bengaluru,Delhi,Central,PROD-202,Technology,Storage,Product 432,12329.32,2,5573.21,Yes,Cards,,
20226,IN-2026-000226,14-08-2025,16-08-2025,Second Class,CUST-739,Customer 510,Corporate,India,Chennai,Telangana,East,PROD-303,Office Supplies,Binders,Product 556,23959.93,2,350.4,nan,Online,,
20227,IN-2026-000227,15-08-2025,17-08-2025,Same Day,CUST-467,Customer 1404,Corporate,India,Kolkata,Telangana,Central,PROD-484,Technology,Binders,Product 541,10520.79,5,637.25,Yes,UPI,,
20228,IN-2026-000228,16-08-2025,18-08-2025,First Class,CUST-1159,Customer 125,Consumer,India,Chennai,Telangana,West,PROD-235,Furniture,Chairs,Product 133,20587.28,2,6985.08,nan,UPI,,
20229,IN-2026-000229,17-08-2025,19-08-2025,First Class,CUST-130,Customer 175,Corporate,India,Delhi,Delhi,North,PROD-280,Office Supplies,Tables,Product 189,1128.44,6,3329.07,nan,Cards,,
20230,IN-2026-000230,18-08-2025,20-08-2025,Standard Class,CUST-407,Customer 38,Home Office,India,Delhi,West Bengal,Central,PROD-226,Furniture,Storage,Product 720,21065.11,8,1403.85,nan,COD,,
20231,IN-2026-000231,19-08-2025,21-08-2025,Second Class,CUST-203,Customer 1389,Home Office,India,Chennai,Telangana,West,PROD-533,Technology,Tables,Product 224,21511.68,5,7456.13,nan,COD,,
20232,IN-2026-000232,20-08-2025,22-08-2025,Same Day,CUST-741,Customer 270,Corporate,India,Hyderabad,Delhi,North,PROD-44,Furniture,Chairs,Product 694,9211.38,11,-81.8,Yes,COD,,
20233,IN-2026-000233,21-08-2025,23-08-2025,Standard Class,CUST-450,Customer 902,Consumer,India,Kolkata,Tamil Nadu,North,PROD-734,Technology,Storage,Product 285,7908.94,8,-2763.74,nan,UPI,,
20234,IN-2026-000234,22-08-2025,24-08-2025,Same Day,CUST-297,Customer 1219,Corporate,India,Delhi,Telangana,East,PROD-444,Technology,Accessories,Product 677,22770.24,2,-460.37,nan,UPI,,
